,favorite_count,tweet_id,retweet_count,text
1991-06-02 00:32:47.435051008,1602,675822767435051008,572,? HELLO FROM THE OTHER SIIIIIIIIDE ? 10/10s https://t.co/GK2HJtkdQk
1991-06-02 06:54:17.354215424,2397,675845657354215424,960,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG"
1991-06-02 07:50:18.447167488,990,675849018447167488,164,This dog is being demoted to a 9/10 for not wearing a helmet while riding. Gotta stay safe out there. Thank you
1991-06-02 08:57:44.436391936,2825,675853064436391936,1401,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw
1991-06-02 13:52:01.063669760,1726,675870721063669760,610,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6
1991-06-02 15:56:39.931371520,4393,675878199931371520,1512,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI"
1991-06-02 18:46:25.639251968,2499,675888385639251968,1036,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa
1991-06-02 19:39:15.769696257,2233,675891555769696256,943,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp
1991-06-02 21:28:50.735476737,1717,675898130735476736,622,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O
1991-06-05 02:38:03.918516224,1375,676089483918516224,462,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp"
1991-06-05 05:12:28.976615425,3171,676098748976615424,1553,Extremely rare pup here. Very religious. Always praying. Too many legs. Not overwhelmingly fluffy. Won't bark. 3/10 https://t.co/REyE5YKVBb
1991-06-05 06:05:18.813499392,2948,676101918813499392,1246,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH
1991-06-05 11:38:38.416756736,2252,676121918416756736,1254,Here we are witnessing a very excited dog. Clearly has no control over neck movements. 8/10 would still pet https://t.co/ICNIjSkrXs
1991-06-05 18:25:41.966438401,2013,676146341966438400,720,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu
1991-06-06 07:03:52.485810177,2394,676191832485810176,1107,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC
1991-06-06 13:45:27.814406144,1830,676215927814406144,634,This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly https://t.co/tg8h9lzCHv
1991-06-06 14:48:07.039057920,78912,676219687039057920,33555,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ
1991-06-06 19:42:45.392908289,1284,676237365392908288,318,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ
1991-06-07 02:59:35.653122048,2179,676263575653122048,588,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9
1991-06-09 01:28:53.382295552,1466,676430933382295552,373,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr"
1991-06-09 04:00:07.570247681,1809,676440007570247680,724,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai
1991-06-09 12:30:39.084101634,12244,676470639084101632,5048,Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau
1991-06-09 19:39:35.194980353,1594,676496375194980352,576,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX
1991-06-10 06:03:18.876651520,1977,676533798876651520,600,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ
1991-06-10 17:38:21.977128964,2723,676575501977128960,1213,This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10 https://t.co/NsGyECJuq7
1991-06-10 19:42:36.622721024,1268,676582956622721024,305,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH"
1991-06-10 21:12:26.097852417,2461,676588346097852416,864,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT
1991-06-10 21:49:32.941893632,972,676590572941893632,138,After some outrage from the crowd. Bubbles is being upgraded to a 7/10. That's as high as I'm going. Thank you
1991-06-10 22:36:48.224403456,4824,676593408224403456,2331,This pupper loves leaves. 11/10 for committed leaf lover https://t.co/APvLqbEhkF
1991-06-11 01:23:13.314578432,1231,676603393314578432,422,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr
1991-06-11 02:19:45.097199616,1982,676606785097199616,474,*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx
1991-06-11 04:18:28.052996102,1146,676613908052996096,209,This is the saddest/sweetest/best picture I've been sent. 12/10 ?? https://t.co/vQ2Lw1BLBF
1991-06-11 05:18:23.762681856,3054,676617503762681856,1064,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh
1991-06-13 01:27:11.406465024,5259,676776431406465024,2173,"When someone yells ""cops!"" at a party and you gotta get your drunk friend out of there. 10/10 https://t.co/4rMZi5Ca1k"
1991-06-13 11:15:46.707918848,1495,676811746707918848,457,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD
1991-06-13 13:27:31.066732545,1898,676819651066732544,718,Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C
1991-06-13 14:05:58.043033607,24350,676821958043033600,16908,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb
1991-06-14 01:55:01.615042560,2221,676864501615042560,779,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK
1991-06-14 11:05:32.954456065,2373,676897532954456064,785,Exotic handheld dog here. Appears unathletic. Feet look deadly. Can be thrown a great distance. 5/10 might pet idk https://t.co/Avq4awulqk
1991-06-14 16:29:56.760600576,3134,676916996760600576,1940,Super speedy pupper. Does not go gentle into that goodnight. 10/10 https://t.co/uPXBXS1XNb
1991-06-14 21:55:41.936185344,13422,676936541936185344,5320,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz
1991-06-14 23:33:48.000112642,2195,676942428000112640,826,Who leaves the last cupcake just sitting there? 9/10 https://t.co/PWMqAoEx2a
1991-06-15 00:47:44.479084545,1792,676946864479084544,409,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV
1991-06-15 01:10:36.477857792,2295,676948236477857792,945,This is Karl. Karl thinks he's slick. 6/10 sneaky pup https://t.co/Lo4ALwjVh4
1991-06-15 03:51:00.086095872,2325,676957860086095872,876,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L
1991-06-15 08:45:32.580409345,2929,676975532580409344,1159,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5
1991-06-17 19:35:00.187611136,2883,677187300187611136,994,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo
1991-06-18 07:07:53.407442944,3740,677228873407442944,1768,Say hello to Chuq. He just wants to fit in. 11/10 https://t.co/hGkMCjZzn4
1991-06-18 18:21:21.705472000,2097,677269281705472000,764,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb
1991-06-19 03:10:33.169788928,1313,677301033169788928,448,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak
1991-06-19 07:00:12.125323265,1740,677314812125323264,586,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C"
1991-06-19 10:54:42.937298944,3840,677328882937298944,1627,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s
1991-06-19 11:38:21.395156992,1147,677331501395156992,257,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4
1991-06-19 12:30:15.166730240,1434,677334615166730240,320,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8
1991-06-19 12:49:05.548390400,3228,677335745548390400,1940,Downright inspiring 12/10 https://t.co/vSLtYBWHcQ
1991-06-21 18:47:52.887205888,1126,677530072887205888,243,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE
1991-06-21 23:45:28.504967168,7338,677547928504967168,3942,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe
1991-06-22 02:26:05.589463040,2572,677557565589463040,1265,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j
1991-06-22 04:41:55.327688705,1360,677565715327688704,495,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe
1991-06-22 06:55:43.309385728,2261,677573743309385728,794,This is Sandy. He's sexually confused. Thinks he's a pigeon. Also an All-American cheese catcher. 10/10 so petable https://t.co/Htu8plSqEu
1991-06-23 02:28:11.929329666,1987,677644091929329664,866,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND
1991-06-23 07:32:52.920729601,2066,677662372920729600,1058,"In honor of the new Star Wars movie. Here's Yoda pug. 12/10 pet really well, would I https://t.co/pvjdRn00XH"
1991-06-23 10:46:21.332312066,3531,677673981332312064,1624,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z
1991-06-23 14:33:24.918272002,2616,677687604918272000,913,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD
1991-06-23 17:33:23.548192770,1291,677698403548192768,347,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK
1991-06-23 18:00:03.327029250,3584,677700003327029248,1561,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa
1991-06-23 22:35:15.794329600,3228,677716515794329600,1058,IT'S PUPPERGEDDON. Total of 144/120 ...I think https://t.co/ZanVtAtvIq
1991-06-26 00:11:41.218201600,5115,677895101218201600,2298,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb
1991-06-26 06:42:11.514703872,1430,677918531514703872,444,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR"
1991-06-26 18:41:10.166224897,3614,677961670166224896,1821,This is Izzy. She's showing off the dance moves she's been working on. 11/10 I guess hard work pays off https://t.co/4JS92YAxTi
1991-06-27 11:11:55.718029313,14573,678021115718029312,6913,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh
1991-06-27 11:48:43.247357953,2037,678023323247357952,422,After getting lost in Reese's eyes for several minutes we're going to upgrade him to a 13/10
1991-06-30 04:17:44.182861824,1677,678255464182861824,405,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv
1991-06-30 10:43:06.130948096,12176,678278586130948096,6603,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj
1991-07-01 02:14:57.360859136,1376,678334497360859136,291,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0
1991-07-01 04:04:35.375947776,1831,678341075375947776,587,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm
1991-07-01 14:57:16.862578688,2578,678380236862578688,985,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa
1991-07-01 17:23:48.614488064,1980,678389028614488064,458,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM"
1991-07-01 19:33:16.259975168,1686,678396796259975168,456,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen
1991-07-01 20:20:52.199309312,61520,678399652199309312,30093,This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm
1991-07-01 23:16:50.315247616,4500,678410210315247616,1985,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8
1991-07-02 03:11:52.106393600,5755,678424312106393600,2774,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz
1991-07-02 09:15:51.570427904,4242,678446151570427904,1717,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx
1991-07-04 16:04:17.146150913,2175,678643457146150912,467,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv
1991-07-05 01:04:03.183484930,3049,678675843183484928,1622,Exotic pup here. Tail long af. Throat looks swollen. Might breathe fire. Exceptionally unfluffy 2/10 would still pet https://t.co/a8SqCaSo2r
1991-07-05 10:02:17.298427904,5905,678708137298427904,2652,Here we are witnessing a wild field pupper. Lost his wallet in there. Rather unfortunate. 10/10 good luck pup https://t.co/sZy9Co74Bw
1991-07-05 18:53:55.362037760,3984,678740035362037760,1861,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe
1991-07-05 23:07:19.630127104,7593,678755239630127104,3612,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW
1991-07-06 01:41:53.869611008,1735,678764513869611008,523,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv"
1991-07-06 02:25:40.346941444,3748,678767140346941440,1491,This is Mia. She makes awful decisions. 8/10 https://t.co/G6TQVgTcZz
1991-07-06 04:35:28.607469569,2958,678774928607469568,1005,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx
1991-07-06 11:04:36.842360832,3705,678798276842360832,1296,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR
1991-07-06 11:38:03.649069056,2733,678800283649069056,982,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu
1991-07-08 10:33:48.704284672,1743,678969228704284672,503,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f
1991-07-08 16:49:32.295516161,2474,678991772295516160,1280,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU
1991-07-08 19:24:54.530465792,3001,679001094530465792,1344,This is Rascal. He's paddling an imaginary canoe. 11/10 https://t.co/Ajquq6oGSg
1991-07-09 08:18:05.189439488,2390,679047485189439488,747,This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1
1991-07-09 12:30:14.270468097,18184,679062614270468096,8958,This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0
1991-07-10 02:00:16.690831360,6343,679111216690831360,2793,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE
1991-07-10 07:53:55.750195208,3153,679132435750195200,1266,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58
1991-07-10 12:26:03.231985668,2947,679148763231985664,1121,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL
1991-07-10 15:06:13.988876288,22881,679158373988876288,8853,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag
1991-07-13 11:50:45.277462528,2530,679405845277462528,1316,Crazy unseen footage from Jurassic Park. 10/10 for both dinosaur puppers https://t.co/L8wt2IpwxO
1991-07-14 03:40:23.135686656,33823,679462823135686656,20570,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV
1991-07-14 07:19:11.516934144,2230,679475951516934144,699,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L
1991-07-14 14:56:13.272485890,3362,679503373272485888,1614,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z
1991-07-14 17:09:11.870550016,3592,679511351870550016,1398,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr
1991-07-14 21:43:22.031484928,2816,679527802031484928,797,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB
1991-07-14 22:24:40.114372609,5060,679530280114372608,2262,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC
1991-07-17 03:40:16.581222400,1762,679722016581222400,516,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF
1991-07-17 05:46:33.985699840,2302,679729593985699840,902,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R
1991-07-17 07:36:50.798047232,2224,679736210798047232,874,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP
1991-07-17 19:12:00.601223168,3285,679777920601223168,1221,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb
1991-07-18 09:14:07.187857408,38601,679828447187857408,15315,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC
1991-07-18 13:41:30.799091713,2521,679844490799091712,850,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X
1991-07-18 16:32:03.806179328,3052,679854723806179328,1351,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A
1991-07-18 18:35:21.895714818,2622,679862121895714816,682,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7"
1991-07-18 21:36:09.355714560,2312,679872969355714560,721,This is Rocco. He's in a very intense game of freeze tag. Currently waiting to be unfrozen 10/10 https://t.co/xZXUKVXJ7l
1991-07-18 22:44:22.409191424,2093,679877062409191424,703,Meet Penelope. She's a bacon frise. Total babe (lol get it like the movie). Doesn't bark tho. 5/10 very average dog https://t.co/SDcQYg0HSZ
1991-07-21 00:17:35.951884288,17770,680055455951884288,7792,"Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.co/MQfPK4zwuh"
1991-07-21 04:29:05.539371008,2731,680070545539371008,960,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU
1991-07-21 08:40:11.152338944,13617,680085611152338944,9718,This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. 12/10 for all https://t.co/etzLo3sdZE
1991-07-21 12:52:05.817409536,3797,680100725817409536,1495,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H
1991-07-21 17:03:43.365742593,2887,680115823365742592,997,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap
1991-07-21 21:14:41.361686529,2441,680130881361686528,1039,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK
1991-07-22 01:26:10.311643136,3849,680145970311643136,1899,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e
1991-07-22 05:38:17.740095489,2464,680161097740095488,799,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw
1991-07-22 09:49:33.301628928,4154,680176173301628928,1705,This pupper is patiently waiting to scare the shit out of Santa. 10/10 https://t.co/NhXo67K6yt
1991-07-22 14:00:57.256136705,2286,680191257256136704,557,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9
1991-07-22 18:18:23.334408192,3011,680206703334408192,1282,I hope everyone enjoys this picture as much as I do. This is Toby. 12/10 https://t.co/vHnu1g9EJm
1991-07-22 22:24:42.581123072,1551,680221482581123072,316,This is CeCe. She's patiently waiting for Santa. 10/10 https://t.co/ZJUypFFwvg
1991-07-25 11:12:54.763077632,1545,680440374763077632,552,Merry Christmas. My gift to you is this tiny unicorn running into a wall in slow motion. 11/10 https://t.co/UKqIAnR3He
1991-07-25 20:16:51.644985345,2700,680473011644985344,813,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI"
1991-07-26 02:18:46.643068929,1825,680494726643068928,526,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD
1991-07-26 03:09:26.108381184,4509,680497766108381184,2086,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s
1991-07-27 03:04:54.916304897,3839,680583894916304896,1465,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers https://t.co/YNWU7LeFgg
1991-07-27 10:08:13.079592961,2808,680609293079592960,781,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit
1991-07-29 14:40:57.301471234,3042,680798457301471232,1140,Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. 6/10 https://t.co/w6fRfQ3RXD
1991-07-29 15:35:47.103793152,2524,680801747103793152,901,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0
1991-07-29 16:39:14.198020098,2311,680805554198020096,723,This guy's dog broke. So sad. 9/10 would still pet https://t.co/BYiXJDEzv7
1991-07-30 01:12:58.243002368,3671,680836378243002368,1456,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb
1991-07-30 16:00:48.562991104,1878,680889648562991104,399,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H
1991-07-30 22:37:18.424612864,2549,680913438424612864,677,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN
1991-07-31 04:36:22.542561280,2207,680934982542561280,481,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl
1991-07-31 06:04:06.314430465,3434,680940246314430464,1158,This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS
1991-07-31 11:18:30.691590145,4843,680959110691590144,2169,This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY
1991-07-31 14:33:15.137544192,2586,680970795137544192,724,I thought I made this very clear. We only rate dogs. Stop sending other things like this shark. Thank you... 9/10 https://t.co/CXSJZ4Stk3
1991-08-03 04:24:15.364796417,3954,681193455364796416,1627,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx
1991-08-03 14:51:49.724700672,2546,681231109724700672,528,I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI
1991-08-03 18:00:18.453299201,1592,681242418453299200,593,This is Champ. He's being sacrificed to the Aztec sun god Huitzilopochtli. So sad. 10/10 Champ doesn't deserve this https://t.co/VGsziXImoy
1991-08-03 23:19:09.936340994,1550,681261549936340992,299,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk
1991-08-04 04:54:17.291280384,3428,681281657291280384,1205,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje
1991-08-04 09:16:12.102656000,3397,681297372102656000,1048,"This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap"
1991-08-04 10:39:23.064414209,4210,681302363064414208,2004,This is Chuck. He's a neat dog. Very flexible. Trapped in a glass case of emotion. Devastatingly unfluffy 3/10 https://t.co/YqbU9xHV3p
1991-08-04 15:36:27.870711809,2830,681320187870711808,832,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7
1991-08-04 20:57:28.655802368,9899,681339448655802368,4438,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh
1991-08-04 21:17:45.377193984,1746,681340665377193984,303,I've been told there's a slight possibility he's checking his mirror. We'll bump to 9.5/10. Still a menace
1991-08-06 23:59:37.663676416,15279,681523177663676416,6381,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud
1991-08-07 15:43:55.668455424,3787,681579835668455424,1436,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT
1991-08-08 00:19:58.867845120,2037,681610798867845120,517,*collapses* 12/10 https://t.co/C7M8mnzHIK
1991-08-08 12:20:59.175129088,2813,681654059175129088,1015,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu
1991-08-08 19:25:26.984871937,1873,681679526984871936,488,Can you spot Toby the guilty pupper? 7/10 would be higher but he made quite the mess shredding his stuffed pals https://t.co/3uCcDEJLXs
1991-08-08 23:28:05.539872773,13632,681694085539872768,4429,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7
1991-08-11 06:17:41.017812993,2635,681891461017812992,907,Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5
1991-08-12 07:12:47.097122816,2959,681981167097122816,1128,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx
1991-08-12 13:19:37.596559360,3360,682003177596559360,1669,Unique dog here. Wrinkly as hell. Weird segmented neck. Finger on fire. Doesn't seem to notice. 5/10 might still pet https://t.co/Hy9La4xNX3
1991-08-12 21:20:03.584274432,7020,682032003584274432,2207,This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak
