,tweet_id,text,name,stage,year,month,day,rating,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
200,808001312164028416,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,Cooper,None ,2016,12,11,12.0,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador retriever,0.730959,True,Staffordshire bullterrier,0.130726,True,American Staffordshire terrier,0.028852600000000006,True,13673,3958
201,807621403335917568,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,Ollie,pupper,2016,12,10,14.0,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,golden retriever,0.873233,True,cocker spaniel,0.0336933,True,chow,0.0204084,True,15854,4131
202,807106840509214720,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,Stephan,None ,2016,12,9,13.0,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,Chihuahua,0.50537,True,Pomeranian,0.120358,True,toy terrier,0.0770081,True,122584,60836
203,807010152071229440,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,Lennon,None ,2016,12,8,12.0,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden retriever,0.610807,True,Irish setter,0.213642,True,Welsh springer spaniel,0.0318866,True,14168,4282
204,806542213899489280,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,Waffles,None ,2016,12,7,11.0,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,0.938617,True,Brittany spaniel,0.0367389,True,Chesapeake Bay retriever,0.00397149,True,11105,2665
205,806219024703037440,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,incredibly,None ,2016,12,6,11.0,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo dog,0.0212745,True,6974,1346
206,805932879469572096,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,Major,None ,2016,12,6,12.0,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian elkhound,0.657967,True,keeshond,0.31913600000000003,True,Leonberg,0.00794674,True,8991,2133
207,805826884734976000,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,Duke,None ,2016,12,5,12.0,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian husky,0.248926,True,American Staffordshire terrier,0.0983133,True,Eskimo dog,0.0801885,True,7158,2060
208,805520635690676224,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,Zeke,None ,2016,12,4,13.0,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,True,German shepherd,0.186642,True,Border terrier,0.109345,True,6238,1854
209,804738756058218496,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,Django,None ,2016,12,2,12.0,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan mastiff,0.91579,True,German shepherd,0.0624797,True,Leonberg,0.00829749,True,14948,4327
210,803773340896923648,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,Diogi,puppo,2016,11,30,12.0,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature pinscher,0.817066,True,redbone,0.0597065,True,Irish terrier,0.0341952,True,10941,3109
211,803638050916102144,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,,pupper,2016,11,29,13.0,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Labrador retriever,0.372776,True,golden retriever,0.343666,True,Great Pyrenees,0.0672423,True,11966,4659
212,803276597545603072,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,Winston,None ,2016,11,28,11.0,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,0.457086,True,chow,0.30780100000000005,True,golden retriever,0.0499882,True,10925,2775
213,802952499103731712,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,Marley,None ,2016,11,27,12.0,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,0.944032,True,golden retriever,0.0172398,True,Pomeranian,0.0120848,True,9811,2250
214,802572683846291456,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,Winnie,None ,2016,11,26,12.0,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden retriever,0.610171,True,Labrador retriever,0.173252,True,cocker spaniel,0.163257,True,9739,2819
215,802239329049477120,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,Loki,puppo,2016,11,25,12.0,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo dog,0.482498,True,Siberian husky,0.335774,True,malamute,0.134589,True,9872,2923
216,801958328846974976,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,Ronnie,None ,2016,11,25,12.0,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire bullterrier,0.327887,True,American Staffordshire terrier,0.271916,True,Labrador retriever,0.247619,True,8413,1919
217,801538201127157760,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,Wallace,None ,2016,11,23,12.0,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland sheepdog,0.054229999999999993,True,8924,2312
218,801167903437357056,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,Milo,None ,2016,11,22,13.0,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker spaniel,0.74022,True,Dandie Dinmont,0.061604499999999986,True,English setter,0.0413314,True,26705,6699
219,801115127852503040,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,Bones,doggo,2016,11,22,12.0,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,0.823356,True,English setter,0.0946019,True,bluetick,0.0219534,True,8791,2347
220,800751577355128832,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,Mauve,None ,2016,11,21,12.0,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker spaniel,0.771984,True,miniature poodle,0.07665280000000001,True,toy poodle,0.0396183,True,11431,3113
221,800513324630806528,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,Chef,None ,2016,11,21,11.0,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True,14315,3382
222,800141422401830912,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,Peaches,None ,2016,11,20,13.0,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden retriever,0.938048,True,kuvasz,0.0251195,True,Labrador retriever,0.0229773,True,16672,2877
223,799422933579902976,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,Longfellow,None ,2016,11,18,12.0,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,miniature pinscher,0.58363,True,redbone,0.276095,True,toy terrier,0.0185501,True,8764,2144
224,799063482566066176,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,Mister,None ,2016,11,17,11.0,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,Norfolk terrier,0.334436,True,Norwich terrier,0.231573,True,Australian terrier,0.21420300000000006,True,8814,2763
225,798933969379225600,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,Iroh,None ,2016,11,16,12.0,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian husky,0.703224,True,Eskimo dog,0.22935100000000005,True,malamute,0.0443508,True,14347,5037
226,798925684722855936,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,Shadow,None ,2016,11,16,11.0,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,West Highland white terrier,0.539463,True,cairn,0.184897,True,Norfolk terrier,0.163024,True,8090,1612
227,798209839306514432,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,Cooper,None ,2016,11,14,13.0,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True,11305,2863
228,797545162159308800,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,Cassie,None ,2016,11,12,12.0,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,papillon,0.00973566,True,15818,5448
229,797236660651966464,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,Pancake,None ,2016,11,12,12.0,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,0.767005,True,Border collie,0.100844,True,kelpie,0.0483681,True,21799,7445
230,796759840936919040,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,Romeo,None ,2016,11,10,11.0,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American Staffordshire terrier,0.463996,True,Staffordshire bullterrier,0.155566,True,Weimaraner,0.137587,True,12937,3435
231,796484825502875648,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,,doggo,2016,11,9,12.0,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,cocker spaniel,0.116924,True,seat belt,0.107511,False,Australian terrier,0.0998434,True,8264,1979
232,796387464403357696,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,Snicku,None ,2016,11,9,12.0,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese cat,0.052423,False,12010,4678
233,795464331001561088,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,,doggo,2016,11,7,13.0,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,golden retriever,0.193082,True,Chesapeake Bay retriever,0.157927,True,soft-coated wheaten terrier,0.124684,True,54345,26793
234,794332329137291264,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,Nimbus,None ,2016,11,4,12.0,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed,0.988307,True,malamute,0.00490635,True,Great Pyrenees,0.00290129,True,10422,2972
235,793962221541933056,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,Maximus,None ,2016,11,2,12.0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,Labrador retriever,0.8616510000000001,True,golden retriever,0.0444618,True,Staffordshire bullterrier,0.016496700000000003,True,18368,5503
236,793845145112371200,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,Clark,None ,2016,11,2,13.0,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Old English sheepdog,0.7652770000000001,True,Bedlington terrier,0.112753,True,Kerry blue terrier,0.0476617,True,10038,2109
237,793601777308463104,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,Dobby,None ,2016,11,1,12.0,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,miniature pinscher,0.538981,True,Chihuahua,0.21783,True,toy terrier,0.0891487,True,8690,1839
238,793286476301799424,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,Moreton,None ,2016,11,1,13.0,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,Afghan hound,0.274637,True,borzoi,0.142204,True,doormat,0.109677,False,26858,10338
239,793241302385262592,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,Tucker,None ,2016,11,1,13.0,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,golden retriever,0.559308,True,Labrador retriever,0.390222,True,cocker spaniel,0.0363157,True,11483,3694
240,793226087023144960,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",Juno,None ,2016,10,31,11.0,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,wire-haired fox terrier,0.456047,True,Lakeland terrier,0.273428,True,English springer,0.0836433,True,10724,3214
241,793150605191548928,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,Nida,None ,2016,10,31,11.0,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,Italian greyhound,0.193869,True,bluetick,0.16038,True,standard poodle,0.12598199999999998,True,6731,1922
242,792773781206999040,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,Monster,None ,2016,10,30,12.0,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,Yorkshire terrier,0.912804,True,silky terrier,0.06782250000000001,True,Australian terrier,0.00445069,True,8013,1886
243,792394556390137856,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,BeBe,None ,2016,10,29,12.0,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,cocker spaniel,0.746387,True,Irish setter,0.0916151,True,miniature poodle,0.061078199999999985,True,14719,4818
244,792050063153438720,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,Remus,None ,2016,10,28,11.0,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,komondor,0.942856,True,swab,0.05271519999999999,False,Tibetan terrier,0.002743,True,7829,2019
245,791672322847637504,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,,None ,2016,10,27,13.0,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,golden retriever,0.705092,True,Labrador retriever,0.219721,True,kuvasz,0.015965,True,12814,3519
246,791406955684368384,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,Levi,None ,2016,10,26,12.0,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,Pembroke,0.972629,True,Cardigan,0.0270259,True,basenji,0.000152502,True,14318,4619
247,790698755171364864,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,Mosby,None ,2016,10,24,12.0,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,Bernese mountain dog,0.996541,True,EntleBucher,0.00105698,True,Appenzeller,0.000997907,True,8937,2139
248,789986466051088384,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,Happy,None ,2016,10,23,12.0,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,tub,0.479477,False,bathtub,0.325106,False,golden retriever,0.07853049999999999,True,10095,2607
249,789530877013393408,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,Rizzy,None ,2016,10,21,12.0,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,schipperke,0.363272,True,kelpie,0.197021,True,Norwegian elkhound,0.151024,True,12827,3798
250,789268448748703744,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,Stella,None ,2016,10,21,10.0,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,malamute,0.81286,True,Siberian husky,0.120853,True,Eskimo dog,0.0242693,True,9940,2906
251,788765914992902144,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,Butter,None ,2016,10,19,12.0,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,cocker spaniel,0.500509,True,golden retriever,0.27273400000000003,True,jigsaw puzzle,0.041475800000000014,False,29909,11567
252,788412144018661376,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,Dexter,None ,2016,10,18,11.0,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,golden retriever,0.805238,True,Labrador retriever,0.113798,True,Brittany spaniel,0.0385587,True,16990,5953
253,788150585577050112,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,Leo,None ,2016,10,17,13.0,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,6705,1459
254,787810552592695296,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,Frank,None ,2016,10,17,11.0,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,pug,0.362835,True,French bulldog,0.221864,True,English setter,0.0804183,True,9458,3429
255,787717603741622272,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,Tonks,puppo,2016,10,16,13.0,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,German shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999999,True,11124,3119
256,786963064373534720,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,Rory,None ,2016,10,14,12.0,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,golden retriever,0.915303,True,Saluki,0.0462126,True,Labrador retriever,0.0375041,True,28948,8984
257,786709082849828864,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",Logan,None ,2016,10,13,9.75,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,Pomeranian,0.467321,True,Persian cat,0.122978,False,chow,0.102654,True,19817,6823
258,786664955043049472,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",,None ,2016,10,13,12.0,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,Leonberg,0.512034,True,keeshond,0.464816,True,Pomeranian,0.00781249,True,11624,2882
259,786595970293370880,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,Dale,None ,2016,10,13,11.0,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,chow,0.000570176,True,10242,3480
260,786363235746385920,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,Rizzo,doggo,2016,10,13,13.0,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,golden retriever,0.929266,True,Labrador retriever,0.0628667,True,Saluki,0.00215669,True,11883,3937
261,784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,Stormy,None ,2016,10,7,12.0,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,miniature poodle,0.744819,True,toy poodle,0.243192,True,standard poodle,0.0109202,True,6191,1437
262,783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,Finn,None ,2016,10,5,11.0,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,Chihuahua,0.789,True,miniature pinscher,0.115916,True,toy terrier,0.0362939,True,9206,2529
263,783391753726550016,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,Godi,None ,2016,10,4,13.0,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,Norwegian elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True,18372,6180
264,783334639985389568,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,Dave,None ,2016,10,4,12.0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,Cardigan,0.593858,True,Shetland sheepdog,0.13061099999999998,True,Pembroke,0.100842,True,31800,13142
265,782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,Deacon,doggo,2016,10,3,11.0,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,golden retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True,8113,1561
266,782722598790725632,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",Penny,None ,2016,10,2,10.0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,Irish setter,0.574557,True,golden retriever,0.339251,True,seat belt,0.0461082,False,18763,6035
267,782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,Sampson,doggo,2016,10,1,12.0,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,briard,0.5044270000000001,True,soft-coated wheaten terrier,0.390678,True,Lhasa,0.0345955,True,18117,6232
268,781661882474196992,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,,None ,2016,9,30,5.0,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,Pembroke,0.438087,True,golden retriever,0.226954,True,collie,0.07065160000000001,True,11361,3032
269,781163403222056960,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",,None ,2016,9,28,10.0,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,Shetland sheepdog,0.973841,True,collie,0.0251876,True,Border collie,0.000297311,True,10621,3047
270,780858289093574656,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",Dash,None ,2016,9,27,10.0,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,Chesapeake Bay retriever,0.488555,True,Sussex spaniel,0.27165500000000004,True,kelpie,0.106913,True,7813,2232
271,780601303617732608,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,Hercules,None ,2016,9,27,12.0,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Saint Bernard,0.995143,True,Cardigan,0.00304359,True,English springer,0.00104955,True,13136,3725
272,780543529827336192,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,,None ,2016,9,26,12.0,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,golden retriever,0.628312,True,Labrador retriever,0.317365,True,Tibetan mastiff,0.0122601,True,6840,1943
273,780459368902959104,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",Bear,None ,2016,9,26,11.0,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,Great Dane,0.382491,True,German shepherd,0.312026,True,bull mastiff,0.0332719,True,5740,1189
274,780192070812196864,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,,None ,2016,9,25,11.0,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,vizsla,0.144012,True,mongoose,0.09147360000000003,False,hatchet,0.0735447,False,9460,2509
275,779834332596887552,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,Scout,None ,2016,9,25,11.0,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden retriever,0.99383,True,cocker spaniel,0.00314271,True,Great Pyrenees,0.000917414,True,20667,7923
276,778990705243029504,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,Jay,None ,2016,9,22,11.0,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,cocker spaniel,0.7153510000000001,True,Labrador retriever,0.207056,True,Chihuahua,0.0285194,True,21763,8152
277,778624900596654080,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,Penny,None ,2016,9,21,11.0,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Airedale,0.786089,True,Irish terrier,0.121488,True,Lakeland terrier,0.0146031,True,5047,1130
278,778383385161035776,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,Nala,None ,2016,9,21,13.0,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,collie,0.345266,True,borzoi,0.312823,True,Border collie,0.213011,True,6344,1226
279,778286810187399168,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,Stanley,None ,2016,9,20,11.0,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,Boston bull,0.32207,True,pug,0.229903,True,muzzle,0.10142,False,11262,3697
280,778039087836069888,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,,pupper,2016,9,20,12.0,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,German shepherd,0.717776,True,malinois,0.111175,True,Norwegian elkhound,0.0588024,True,9194,2954
281,778027034220126208,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,Sophie,pupper,2016,9,20,11.27,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,clumber,0.946718,True,cocker spaniel,0.0159499,True,Lhasa,0.00651911,True,7127,1815
282,777885040357281792,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,Wesley,None ,2016,9,19,3.0,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,Afghan hound,0.123529,True,basset,0.119682,True,Siberian husky,0.108709,True,6895,1835
